,open,high,low,close,volume
2710,42.3,43.05,42.0,42.8,0
2711,42.7,46.95,42.65,46.8,0
2712,46.05,48.0,45.85,47.5,0
2713,47.9,48.4,47.4,47.85,0
2714,48.0,48.25,41.35,41.7,0
2715,41.8,41.85,41.25,41.15,0
2716,40.95,41.8,40.85,41.55,0
2717,41.6,42.9,41.45,42.9,0
2718,42.65,43.95,42.65,47.75,0
2719,44.1,47.75,44.1,46.25,0
2720,46.15,48.25,46.15,48.1,0
2721,48.4,48.45,47.15,41.35,0
2722,47.65,47.75,41.1,41.15,0
2723,41.4,41.4,40.65,41.45,0
2724,41.4,41.6,41.25,42.15,0
2725,41.4,42.9,41.4,42.6,0
2726,42.9,46.75,42.55,45.7,0
2727,46.25,47.55,45.35,47.8,0
2728,47.65,48.25,47.35,47.85,0
2729,47.75,48.15,41.25,41.35,0
2730,41.5,41.8,41.15,41.25,0
2731,41.1,41.6,40.8,41.65,0
2732,41.45,42.45,41.4,42.65,0
2733,42.25,43.0,42.25,43.75,0
2734,42.9,46.95,42.85,46.5,0
2735,46.9,47.95,46.05,47.85,0
2736,41.8,42.45,40.8,42.2,0
2737,42.3,48.0,42.0,47.5,0
2738,47.9,48.4,41.25,41.15,0
2739,40.95,43.95,40.85,47.75,0
2740,44.1,48.45,44.1,41.35,0
2741,47.65,47.75,40.65,42.15,0
2742,41.4,47.55,41.4,47.8,0
2743,47.65,48.25,41.15,41.25,0
2744,41.1,43.0,40.8,43.75,0
2745,41.8,41.8,41.15,41.25,0
2746,41.25,41.55,40.8,41.4,0
2747,41.65,42.45,41.35,42.2,0
2748,42.3,43.05,42.0,42.8,0
2749,42.7,46.95,42.65,46.8,0
2750,46.05,48.0,45.85,47.5,0
2751,47.9,48.4,47.4,47.85,0
2752,48.0,48.25,41.35,41.7,0
2753,41.8,41.85,41.25,41.15,0
2754,40.95,41.8,40.85,41.55,0
2755,41.6,42.9,41.45,42.9,0
2756,42.65,43.95,42.65,47.75,0
2757,44.1,47.75,44.1,46.25,0
2758,46.15,48.25,46.15,48.1,0
2759,48.4,48.45,47.15,41.35,0
2760,47.65,47.75,41.1,41.15,0
2761,41.4,41.4,40.65,41.45,0
2762,41.4,41.6,41.25,42.15,0
2763,41.4,42.9,41.4,42.6,0
2764,42.9,46.75,42.55,45.7,0
2765,46.25,47.55,45.35,47.8,0
2766,47.65,48.25,47.35,47.85,0
2767,47.75,48.15,41.25,41.35,0
2768,41.5,41.8,41.15,41.25,0
2769,41.1,41.6,40.8,41.65,0
2770,41.45,42.45,41.4,42.65,0
2771,42.25,43.0,42.25,43.75,0
2772,42.9,46.95,42.85,46.5,0
2773,46.9,47.95,46.05,47.85,0
2774,41.8,42.45,40.8,42.2,0
2775,42.3,48.0,42.0,47.5,0
2776,47.9,48.4,41.25,41.15,0
2777,40.95,43.95,40.85,47.75,0
2778,44.1,48.45,44.1,41.35,0
2779,47.65,47.75,40.65,42.15,0
2780,41.4,47.55,41.4,47.8,0
2781,47.65,48.25,41.15,41.25,0
2782,41.1,43.0,40.8,43.75,0
2783,41.8,41.8,41.15,41.25,0
2784,41.25,41.55,40.8,41.4,0
2785,41.65,42.45,41.35,42.2,0
2786,42.3,43.05,42.0,42.8,0
2787,42.7,46.95,42.65,46.8,0
2788,46.05,48.0,45.85,47.5,0
2789,47.9,48.4,47.4,47.85,0
2790,48.0,48.25,41.35,41.7,0
2791,41.8,41.85,41.25,41.15,0
2792,40.95,41.8,40.85,41.55,0
2793,41.6,42.9,41.45,42.9,0
2794,42.65,43.95,42.65,47.75,0
2795,44.1,47.75,44.1,46.25,0
2796,46.15,48.25,46.15,48.1,0
2797,48.4,48.45,47.15,41.35,0
2798,47.65,47.75,41.1,41.15,0
2799,41.4,41.4,40.65,41.45,0
2800,41.4,41.6,41.25,42.15,0
2801,41.4,42.9,41.4,42.6,0
2802,42.9,46.75,42.55,45.7,0
2803,46.25,47.55,45.35,47.8,0
2804,47.65,48.25,47.35,47.85,0
2805,47.75,48.15,41.25,41.35,0
2806,41.5,41.8,41.15,41.25,0
2807,41.1,41.6,40.8,41.65,0
2808,41.45,42.45,41.4,42.65,0
2809,42.25,43.0,42.25,43.75,0
2810,42.9,46.95,42.85,46.5,0
2811,46.9,47.95,46.05,47.85,0
2812,41.8,42.45,40.8,42.2,0
2813,42.3,48.0,42.0,47.5,0
2814,47.9,48.4,41.25,41.15,0
2815,40.95,43.95,40.85,47.75,0
2816,44.1,48.45,44.1,41.35,0
2817,47.65,47.75,40.65,42.15,0
2818,41.4,47.55,41.4,47.8,0
2819,47.65,48.25,41.15,41.25,0
2820,41.1,43.0,40.8,43.75,0
2821,41.8,41.8,41.15,41.25,0
2822,41.25,41.55,40.8,41.4,0
2823,41.65,42.45,41.35,42.2,0
2824,42.3,43.05,42.0,42.8,0
2825,42.7,46.95,42.65,46.8,0
2826,46.05,48.0,45.85,47.5,0
2827,47.9,48.4,47.4,47.85,0
2828,48.0,48.25,41.35,41.7,0
2829,41.8,41.85,41.25,41.15,0
2830,40.95,41.8,40.85,41.55,0
2831,41.6,42.9,41.45,42.9,0
2832,42.65,43.95,42.65,47.75,0
2833,44.1,47.75,44.1,46.25,0
2834,46.15,48.25,46.15,48.1,0
2835,48.4,48.45,47.15,41.35,0
2836,47.65,47.75,41.1,41.15,0
2837,41.4,41.4,40.65,41.45,0
2838,41.4,41.6,41.25,42.15,0
2839,41.4,42.9,41.4,42.6,0
2840,42.9,46.75,42.55,45.7,0
2841,46.25,47.55,45.35,47.8,0
2842,47.65,48.25,47.35,47.85,0
2843,47.75,48.15,41.25,41.35,0
2844,41.5,41.8,41.15,41.25,0
2845,41.1,41.6,40.8,41.65,0
2846,41.45,42.45,41.4,42.65,0
2847,42.25,43.0,42.25,43.75,0
2848,42.9,46.95,42.85,46.5,0
2849,46.9,47.95,46.05,47.85,0
2850,41.8,42.45,40.8,42.2,0
2851,42.3,48.0,42.0,47.5,0
2852,47.9,48.4,41.25,41.15,0
2853,40.95,43.95,40.85,47.75,0
2854,44.1,48.45,44.1,41.35,0
2855,47.65,47.75,40.65,42.15,0
2856,41.4,47.55,41.4,47.8,0
2857,47.65,48.25,41.15,41.25,0
2858,41.1,43.0,40.8,43.75,0
2859,42.9,48.3,42.85,47.25,0
2860,41.8,41.8,41.15,41.25,0
2861,41.25,41.55,40.8,41.4,0
2862,41.65,42.45,41.35,42.2,0
2863,42.3,43.05,42.0,42.8,0
2864,42.7,46.95,42.65,46.8,0
2865,46.05,48.0,45.85,47.5,0
2866,47.9,48.4,47.4,47.85,0
2867,48.0,48.25,41.35,41.7,0
2868,41.8,41.85,41.25,41.15,0
2869,40.95,41.8,40.85,41.55,0
2870,41.6,42.9,41.45,42.9,0
2871,42.65,43.95,42.65,47.75,0
2872,44.1,47.75,44.1,46.25,0
2873,46.15,48.25,46.15,48.1,0
2874,48.4,48.45,47.15,41.35,0
2875,47.65,47.75,41.1,41.15,0
2876,41.4,41.4,40.65,41.45,0
2877,41.4,41.6,41.25,42.15,0
2878,41.4,42.9,41.4,42.6,0
2879,42.9,46.75,42.55,45.7,0
2880,46.25,47.55,45.35,47.8,0
2881,47.65,48.25,47.35,47.85,0
2882,47.75,48.15,41.25,41.35,0
2883,41.5,41.8,41.15,41.25,0
2884,41.1,41.6,40.8,41.65,0
2885,41.45,42.45,41.4,42.65,0
2886,42.25,43.0,42.25,43.75,0
2887,42.9,46.95,42.85,46.5,0
2888,46.9,47.95,46.05,47.85,0
2889,47.5,48.3,47.4,47.25,0
2890,41.8,42.45,40.8,42.2,0
2891,42.3,48.0,42.0,47.5,0
2892,47.9,48.4,41.25,41.15,0
2893,40.95,43.95,40.85,47.75,0
2894,44.1,48.45,44.1,41.35,0
2895,47.65,47.75,40.65,42.15,0
2896,41.4,47.55,41.4,47.8,0
2897,47.65,48.25,41.15,41.25,0
2898,41.1,43.0,40.8,43.75,0
2899,42.9,48.3,42.85,47.25,0
2900,41.8,41.8,41.15,41.25,0
2901,41.25,41.55,40.8,41.4,0
2902,41.65,42.45,41.35,42.2,0
2903,42.3,43.05,42.0,42.8,0
2904,42.7,46.95,42.65,46.8,0
2905,46.05,48.0,45.85,47.5,0
2906,47.9,48.4,47.4,47.85,0
2907,48.0,48.25,41.35,41.7,0
2908,41.8,41.85,41.25,41.15,0
2909,40.95,41.8,40.85,41.55,0
2910,41.6,42.9,41.45,42.9,0
2911,42.65,43.95,42.65,47.75,0
2912,44.1,47.75,44.1,46.25,0
2913,46.15,48.25,46.15,48.1,0
2914,48.4,48.45,47.15,41.35,0
2915,47.65,47.75,41.1,41.15,0
2916,41.4,41.4,40.65,41.45,0
2917,41.4,41.6,41.25,42.15,0
2918,41.4,42.9,41.4,42.6,0
2919,42.9,46.75,42.55,45.7,0
2920,46.25,47.55,45.35,47.8,0
2921,47.65,48.25,47.35,47.85,0
2922,47.75,48.15,41.25,41.35,0
2923,41.5,41.8,41.15,41.25,0
2924,41.1,41.6,40.8,41.65,0
2925,41.45,42.45,41.4,42.65,0
2926,42.25,43.0,42.25,43.75,0
2927,42.9,46.95,42.85,46.5,0
2928,46.9,47.95,46.05,47.85,0
2929,47.5,48.3,47.4,47.25,0
